pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AEMZ1293,2,0,1978,LALHMINGTHANGA,,Mizoram,LUNGLEI,ST,PPC,,3761,M,1,1,FALSE,FALSE,65.39,2775,48.24,,,1,1
AEMZ1332,2,0,1978,D. HNUNLIANA,,Mizoram,RATU,ST,IND,,901,M,2,1,FALSE,FALSE,19.75,50,1.1,,,,1
AEMZ1373,2,0,1978,F. LALTHLAMUANA,,Mizoram,LUNGPHO,ST,IND,,991,M,2,1,FALSE,FALSE,28.46,605,17.38,,,,1
AEMZ1389,2,0,1978,C. SILVARA,,Mizoram,AIZAWL WEST,ST,IND,,1371,M,2,1,FALSE,FALSE,25.11,110,2.01,,,,1
AEMZ1401,2,0,1978,PIANGLAWMA,,Mizoram,SANGAU,ST,IND,,334,M,5,1,FALSE,FALSE,8.09,103,2.49,,,,1
AEMZ1487,2,0,1978,LAWMTHANGA,,Mizoram,KOLASIT,ST,IND,,783,M,3,1,FALSE,FALSE,15.34,49,0.96,,,,1
AEMZ1561,2,0,1978,M. HIYCHHO,,Mizoram,TUIPANG,ST,IND,,2095,M,2,1,FALSE,FALSE,41.29,0,0,,,,1
AEMZ1562,1,0,1972,B. SANGCHEMA,,Mizoram,SANGAU,GEN,INC,,316,M,5,2,FALSE,FALSE,7.46,78,1.84,,,1,2
AEMZ1562,2,0,1978,K. SANGCHHUM,,Mizoram,SANGAU,ST,IND,INC,1308,M,1,2,FALSE,FALSE,31.68,141,3.41,,,1,2
AEMZ1563,2,0,1978,H. SIANGKNARA,,Mizoram,SANGAU,ST,PPC,,1167,M,2,1,FALSE,FALSE,28.26,616,14.92,,,,1
AEMZ1564,2,0,1978,"V, SARGHLUTA",,Mizoram,SANGAU,ST,IND,,551,M,3,1,FALSE,FALSE,13.34,56,1.36,,,,1
AEMZ1565,2,0,1978,UKMANG ZATHANG,,Mizoram,SANGAU,ST,IND,,495,M,4,1,FALSE,FALSE,11.99,161,3.9,,,,1
AEMZ1567,2,0,1978,LIANHARANGA,,Mizoram,SANGAU,ST,IND,,231,M,6,1,FALSE,FALSE,5.59,188,4.55,,,,1
AEMZ1568,2,0,1978,HRANGCHUNGA,,Mizoram,SANGAU,ST,IND,,43,M,7,1,FALSE,FALSE,1.04,0,0,,,,1
AEMZ1570,2,0,1978,ROHNUNA,,Mizoram,SAIHA,ST,IND,,1316,M,2,1,FALSE,FALSE,25.67,204,3.98,,,,1
AEMZ1571,2,0,1978,S. VADYU,,Mizoram,SAIHA,ST,IND,,1112,M,3,1,FALSE,FALSE,21.69,625,12.19,,,,1
AEMZ1573,2,0,1978,L.B. ZATHANG,,Mizoram,SAIHA,ST,IND,,435,M,5,1,FALSE,FALSE,8.48,331,6.46,,,,1
AEMZ1574,2,0,1978,LALVUNGA,,Mizoram,SAIHA,ST,IND,,104,M,6,1,FALSE,FALSE,2.03,67,1.31,,,,1
AEMZ1575,2,0,1978,H. TANMANGA,,Mizoram,SAIHA,ST,IND,,37,M,7,1,FALSE,FALSE,0.72,0,0,,,,1
AEMZ1577,2,0,1978,S.P. DEWAN,,Mizoram,CHAWNGTE,ST,IND,,897,M,2,1,FALSE,FALSE,26.24,280,8.19,,,,1
AEMZ1578,2,0,1978,SNEHA KUMAR,,Mizoram,CHAWNGTE,ST,IND,,617,M,3,1,FALSE,FALSE,18.05,52,1.52,,,,1
AEMZ1582,2,0,1978,LIANBUKA,,Mizoram,DEMAGIRI,GEN,IND,,873,M,2,1,FALSE,FALSE,26.67,354,10.82,,,,1
AEMZ1583,2,0,1978,JAPANTHANGA,,Mizoram,DEMAGIRI,GEN,PPC,,519,M,3,1,FALSE,FALSE,15.86,458,13.99,,,,1
AEMZ1584,2,0,1978,BANESHWAR,,Mizoram,DEMAGIRI,GEN,IND,,61,M,4,1,FALSE,FALSE,1.86,7,0.21,,,,1
AEMZ1585,2,0,1978,P.C. ROUTHUAMA,,Mizoram,DEMAGIRI,GEN,IND,,54,M,5,1,FALSE,FALSE,1.65,0,0,,,,1
AEMZ1590,2,0,1978,C. LALTHIANGHLIMA,,Mizoram,LUNGLEI,ST,IND,,986,M,2,1,FALSE,FALSE,17.14,60,1.04,,,,1
AEMZ1592,2,0,1978,K. THEANSIAMA,,Mizoram,LUNGLEI,ST,IND,,79,M,4,1,FALSE,FALSE,1.37,0,0,,,,1
AEMZ1593,2,0,1978,H. KIAUTUMA,,Mizoram,TAWI PUI,ST,PPC,,1316,M,1,1,FALSE,FALSE,31.79,627,15.14,,,1,1
AEMZ1595,2,0,1978,P. SIAMLIANA,,Mizoram,TAWI PUI,ST,IND,,637,M,3,1,FALSE,FALSE,15.39,95,2.29,,,,1
