pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Constituency_Type,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Alliance,Terms,Terms_Contested
AERJ1,3,0,1962,HAJARI LAL,,Rajasthan,PILANI,GEN,IND,,18249,M,1,6,FALSE,FALSE,48.64,7970,21.24,,,2,6
AERJ1,4,0,1967,H. LAL,,Rajasthan,PILANI,GEN,INC,IND,17277,M,2,6,FALSE,TRUE,39.44,14802,33.79,,,2,6
AERJ1,5,0,1972,HAJARI LAL,,Rajasthan,PILANI,GEN,IND,INC,22487,M,2,6,FALSE,FALSE,45.28,18306,36.86,,,2,6
AERJ1,6,0,1977,HAZARI LAL SHARMA,,Rajasthan,PILANI,GEN,IND,IND,19640,M,2,6,FALSE,FALSE,37.22,10871,20.6,,,2,6
AERJ1,7,0,1980,HAJARI LAL,,Rajasthan,PILANI,GEN,JNP(JP),IND,28633,M,1,6,FALSE,FALSE,51.67,9316,16.81,,,2,6
AERJ1,8,0,1985,HAZARI LAL,,Rajasthan,PILANI,GEN,IND,JNP(JP),12649,M,3,6,FALSE,TRUE,16.61,10740,14.1,,,2,6
AERJ100271,6,0,1977,DUNGAR RAM,,Rajasthan,TIBI,SC,JNP,,22973,M,1,3,FALSE,FALSE,48.46,3723,7.85,,,2,3
AERJ100271,7,0,1980,DUNGAR RAM,,Rajasthan,TIBI,SC,JNP(SC),JNP,16037,M,2,3,TRUE,TRUE,34.18,13124,27.97,,,2,3
AERJ100271,8,0,1985,DUNGAR RAM,,Rajasthan,TIBI,SC,LKD,JNP(SC),36005,M,1,3,TRUE,FALSE,49.71,3669,5.07,,,2,3
AERJ100280,5,0,1972,NATHI SINGH,,Rajasthan,KEMHER,GEN,INC,,23511,M,2,2,FALSE,FALSE,40.35,20135,34.56,,,1,2
AERJ100280,8,0,1985,NATHI SINGH,,Rajasthan,KUMHER,GEN,LKD,INC,32532,M,1,2,TRUE,FALSE,64.62,19242,38.22,,,1,2
AERJ100289,8,0,1985,RATNA RAM CHOUDHARY,,Rajasthan,RANIWARA,GEN,INC,,24012,M,2,1,FALSE,FALSE,39.86,19548,32.45,,,,1
AERJ100301,8,0,1985,SUMITRA SINGH,,Rajasthan,PILANI,GEN,LKD,,39754,F,1,1,FALSE,FALSE,52.2,19411,25.49,,,1,1
AERJ100306,8,0,1985,ABDUL SALAM,,Rajasthan,KOTA,GEN,IND,,1155,M,3,1,FALSE,FALSE,1.68,604,0.88,,,,1
AERJ100309,8,0,1985,NAVNEER LAL NINAMA,,Rajasthan,GHATOL,ST,BJP,,22664,M,1,1,FALSE,FALSE,47.87,985,2.08,,,1,1
AERJ100339,8,0,1985,SUNIL KUMAR,,Rajasthan,SURATGARH,GEN,INC,,43916,M,2,1,FALSE,FALSE,42.93,41639,40.71,,,,1
AERJ100340,8,0,1985,BHANWAR LAL,,Rajasthan,SARDARSHAHAR,GEN,LKD,,40755,M,1,1,FALSE,FALSE,50.02,1863,2.29,,,1,1
AERJ100341,8,0,1985,RAM KANWAR,,Rajasthan,CHURU,GEN,IND,,135,M,13,1,FALSE,FALSE,0.22,2,0,,,,1
AERJ100342,8,0,1985,VISHVESHAR,,Rajasthan,PILANI,GEN,CPI,,1909,M,4,1,FALSE,FALSE,2.51,1361,1.79,,,,1
AERJ100343,6,0,1977,BABU LALBAIRWA,,Rajasthan,KATHUMAR,SC,INC,,12284,M,2,2,FALSE,FALSE,33.84,10420,28.71,,,1,2
AERJ100343,8,0,1985,BABU LAL BAIRWA,,Rajasthan,KATHUMAR,SC,INC,INC,16050,M,1,2,FALSE,FALSE,34.32,117,0.25,,,1,2
