pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEMD271128,3,0,1980,"DURAIRAJ, P.",,Tamil_Nadu,SANKARANAYANARKOIL,ADK,,31818,M,1,1,FALSE,FALSE,48.87,2382,3.66,,1,1
AEMD84440,1,0,1971,P. RAJAGOPAL,,Tamil_Nadu,PERNAMBATTU,NCO,,21665,M,2,3,FALSE,FALSE,36.07,19470,32.42,,,3
AEMD84440,2,0,1977,P. RAJAGOPAL,,Tamil_Nadu,PERNAMBUT,JNP,NCO,20873,M,2,3,TRUE,FALSE,31.66,5011,7.6,,,3
AEMD84440,3,0,1980,"RAJAGOPAL, P",,Tamil_Nadu,PERNAMBUT,JNP(JP),JNP,8982,M,3,3,TRUE,FALSE,13.54,7938,11.97,,,3
AEMD84472,1,0,1971,A. AR. MUGAM,,Tamil_Nadu,CHENGAM,NCO,,16705,M,2,2,FALSE,FALSE,31.79,13119,24.96,,,2
AEMD84472,3,0,1980,"ARUMUGAM, A",,Tamil_Nadu,CHENGAM,INC(I),NCO,25987,M,2,2,TRUE,FALSE,46.56,22981,41.17,,,2
AEMD84505,2,0,1977,C. GOVINDARAJAN,,Tamil_Nadu,NELLIKUPPAM,CPM,,23077,M,1,2,FALSE,FALSE,32.75,4817,6.84,,1,2
AEMD84505,3,0,1980,"GOVINDARAJAN, C",,Tamil_Nadu,NELLIKUPPAM,CPM,CPM,28415,M,2,2,FALSE,TRUE,38.68,24760,33.71,,1,2
AEMD84555,3,0,1980,"MUTHUSAMI, D",,Tamil_Nadu,SANKARAPURAM,INC(I),,32811,M,2,1,FALSE,FALSE,45.05,29762,40.86,,,1
AEMD84578,3,0,1980,"VADIVEL, D.N.",,Tamil_Nadu,DHARMAPURI,INC(I),,32472,M,2,1,FALSE,FALSE,44.08,25250,34.27,,,1
