pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEMD270774,5,0,1989,VINAYAGAMURTHI S.G.,,Tamil_Nadu,PARK TOWN,INC,,15080,M,3,1,FALSE,FALSE,20.03,12066,16.02,,,1
AEMD84439,1,0,1971,M. PANNEERSELVAM,,Tamil_Nadu,AMBUR,DMK,,32937,M,1,2,FALSE,FALSE,55.17,11488,19.24,,2,2
AEMD84439,5,0,1989,PANNEERSELVAM M.,,Tamil_Nadu,SIRKALI,DMK,DMK,36512,M,1,2,FALSE,FALSE,40.78,22775,25.43,,2,2
AEMD84505,2,0,1977,C. GOVINDARAJAN,,Tamil_Nadu,NELLIKUPPAM,CPM,,23077,M,1,3,FALSE,FALSE,32.75,4817,6.84,,2,3
AEMD84505,3,0,1980,"GOVINDARAJAN, C",,Tamil_Nadu,NELLIKUPPAM,CPM,CPM,28415,M,2,3,FALSE,TRUE,38.68,24760,33.71,,2,3
AEMD84505,5,0,1989,C. GOVINDARAJAN,,Tamil_Nadu,NELLIKUPPAM,CPM,CPM,26233,M,1,3,FALSE,FALSE,31.88,11429,13.89,,2,3
AEMD84642,5,0,1989,"SUBRAMANIAM, M.P.",,Tamil_Nadu,ATTUR,ADK(JL),,27795,M,2,1,FALSE,FALSE,31.6,12236,13.91,,,1
AEMD84732,2,0,1977,A.P. PALANIAPPAN,,Tamil_Nadu,ODDANCHATRAM,INC,,27000,M,1,2,FALSE,FALSE,37.09,4581,6.29,,1,2
AEMD84732,5,0,1989,A.P. PALANIAPPAN,,Tamil_Nadu,ODDANCHATRAM,INC,INC,25370,M,3,2,FALSE,FALSE,23.57,16925,15.73,,1,2
AEMD84890,5,0,1989,MANI K.S.,,Tamil_Nadu,KUMBAKONAM,DMK,,36763,M,1,1,FALSE,FALSE,35.03,7692,7.33,,1,1
AEMD85046,4,0,1984,"SUBRAMANIAN, A.L.",,Tamil_Nadu,TIRUNELVELI,DMK,,37547,M,2,3,FALSE,FALSE,39.65,37175,39.26,,1,2
AEMD85046,4,1,1986,SUBRAMANIAN.A.L,,Tamil_Nadu,TIRUNELVELI,DMK,DMK,39495,,2,3,FALSE,FALSE,41.94,38489,40.88,,1,2
AEMD85046,5,0,1989,"SUBRAMANIAN, A.L.",,Tamil_Nadu,TIRUNELVELI,DMK,DMK,37991,M,1,3,FALSE,FALSE,35.55,9521,8.91,,1,2
AETN187066,5,0,1989,"RANGANATHAN, B.",,Tamil_Nadu,PURASAWALKAM,ADK(JL),,30376,M,2,1,FALSE,FALSE,22.07,414,0.3,,,1
AETN187903,5,0,1989,"PITCHANDI, K.",,Tamil_Nadu,TIRUVANNAMALAI,DMK,,57556,M,1,1,FALSE,FALSE,54.61,34402,32.64,,1,1
