pid,Assembly_No,Poll_No,Year,Candidate,Candidate_Type,State_Name,Constituency_Name,Party,Last_Party,Votes,Sex,Position,Contested,Turncoat,Incumbent,Vote_Share_Percentage,Margin,Margin_Percentage,Age,Terms,Terms_Contested
AEAR100011,1,0,1978,TADAR TANIANG,,Arunachal_Pradesh,NYAPIN PALIN,PPA,,999,M,2,2,FALSE,FALSE,20.14,0,0,,,2
AEAR100011,2,0,1980,TADAR TANIANG,,Arunachal_Pradesh,NYAPIN PALIN,PPA,PPA,2086,M,2,2,FALSE,FALSE,43.81,1772,37.21,,,2
AEAR23847,1,0,1978,AKEN LEGO,,Arunachal_Pradesh,ROING,PPA,,2102,M,1,2,FALSE,FALSE,60.09,1172,33.5,,2,2
AEAR23847,2,0,1980,AKEN LEGO,,Arunachal_Pradesh,ROING,PPA,PPA,2260,M,1,2,FALSE,TRUE,50.35,975,21.72,,2,2
AEAR80998,1,0,1978,LIUM RONYA,,Arunachal_Pradesh,ALONG NORTH,PPA,,3394,M,1,2,FALSE,FALSE,51.13,1526,22.99,,1,2
AEAR80998,2,0,1980,LIJUM RONYA,,Arunachal_Pradesh,ALONG NORTH,PPA,PPA,3157,M,2,2,FALSE,TRUE,48.81,0,0,,1,2
AEAR81052,1,0,1978,CHOW TEWA MIEN,,Arunachal_Pradesh,NOMSAI CHOWKHAM,JNP,,4542,M,1,2,FALSE,FALSE,41.99,1506,13.92,,1,2
AEAR81052,2,0,1980,CHOW TEWA MIEN,,Arunachal_Pradesh,NAMSAI CHOWKHAM,INC(I),JNP,5402,M,2,2,TRUE,TRUE,47.01,0,0,,1,2
AEAR81344,1,0,1978,TADIK CHIJE,,Arunachal_Pradesh,MECHUKA,IND,,1903,M,1,2,FALSE,FALSE,47.79,784,19.69,,1,2
AEAR81344,2,0,1980,TADIK CHIJE,,Arunachal_Pradesh,MECHUKA,INC(I),IND,1159,M,2,2,FALSE,TRUE,30.95,312,8.33,,1,2
AEAR81345,1,0,1978,PASNAG WANGCHUK SONA,,Arunachal_Pradesh,MECHUKA,JNP,,960,M,3,2,FALSE,FALSE,24.11,0,0,,1,2
AEAR81345,2,0,1980,PASANG WANGCHUK SONA,,Arunachal_Pradesh,MECHUKA,IND,JNP,1541,M,1,2,FALSE,FALSE,41.15,382,10.2,,1,2
AEAR81629,1,0,1978,DONGLO SONAM,,Arunachal_Pradesh,SEPPA,JNP,,4232,M,1,2,FALSE,FALSE,65.28,2583,39.84,,1,2
AEAR81629,2,0,1980,DONGLO SONAM,,Arunachal_Pradesh,CHAYANG TAJO,INC(I),JNP,804,M,4,2,TRUE,TRUE,14.81,0,0,,1,2
AEAR81689,1,0,1978,TOMO RIBA,,Arunachal_Pradesh,BASAR,PPA,,4109,M,1,2,FALSE,FALSE,59.93,1362,19.87,,2,2
AEAR81689,2,0,1980,TOMO RIBA,,Arunachal_Pradesh,BASAR,PPA,PPA,3913,M,1,2,FALSE,TRUE,51.49,402,5.29,,2,2
AEAR81732,1,0,1978,TADE TACHC,,Arunachal_Pradesh,KOLORIANG,IND,,1048,M,1,2,FALSE,FALSE,68.54,718,46.96,,2,2
AEAR81732,2,0,1980,TADE TACHO,,Arunachal_Pradesh,ANINI,IND,IND,1177,M,1,2,FALSE,TRUE,62.41,468,24.81,,2,2
AEAR81785,1,0,1978,KARMA WANGCHU,,Arunachal_Pradesh,TAWANG-I,IND,,2313,M,1,2,FALSE,FALSE,65.17,1077,30.35,,2,2
AEAR81785,2,0,1980,KARMA WANGOHU,,Arunachal_Pradesh,TAWANG I,PPA,IND,2555,M,1,2,FALSE,TRUE,69.64,1441,39.28,,2,2
AEAR81801,1,0,1978,KAMENG DOLO,,Arunachal_Pradesh,CHAYANGTAJO,JNP,,3396,M,1,2,FALSE,FALSE,57.51,887,15.02,,2,2
AEAR81801,2,0,1980,KAMENG DOLO,,Arunachal_Pradesh,CHAYANG TAJO,IND,JNP,1894,M,1,2,FALSE,TRUE,34.89,35,0.64,,2,2
AEAR81813,2,0,1980,TECHI TAKAR,,Arunachal_Pradesh,DOIMUKH SAGALEE,INC(I),,4225,M,1,1,FALSE,FALSE,51.97,321,3.95,,1,1
AEAR81827,1,0,1978,GRATI TAKKA,,Arunachal_Pradesh,ZIRO,IND,,2014,M,2,2,FALSE,FALSE,19.92,355,3.51,,,2
AEAR81827,2,0,1980,GYATI TAKKA,,Arunachal_Pradesh,ZIRO,PPA,IND,2179,M,2,2,FALSE,FALSE,26.29,616,7.43,,,2
AEAR81849,1,0,1978,BAOTAMO,,Arunachal_Pradesh,RAGA-TALI,PPA,,2896,M,2,2,FALSE,FALSE,45,0,0,,1,2
AEAR81849,2,0,1980,BOA TAME,,Arunachal_Pradesh,RAGA TALI,PPA,PPA,2983,M,1,2,FALSE,FALSE,61.57,1968,40.62,,1,2
